state,year,county,pt_wgwto,pt_wswto,pt_wtotl,pt_cutot,po_wgwto,po_wswto,po_wtotl,po_cutot,pc_wgwto,pc_wswto,pc_wtotl,pc_cutot
CO,2005,Bent County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Bent County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Bent County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Bent County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Bent County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Boulder County,0,1.56,1.56,1.56,0,0,0,0,0,1.56,1.56,1.56
CO,2010,Boulder County,0,4.04,4.04,1.53,0,0,0,0,0,4.04,4.04,1.78
CO,2005,Boulder County,0,5.82,5.82,1.53,0,0,0,0,0,5.82,5.82,1.78
CO,2000,Boulder County,0.77,2.59,2.59,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Boulder County,0,4.53,4.53,0.01,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Boulder County,0.77,3.89,3.89,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Boulder County,0.77,2.83,2.83,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Broomfield County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Broomfield County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Broomfield County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2015,Chaffee County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Chaffee County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Chaffee County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Chaffee County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Chaffee County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Chaffee County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Chaffee County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Cheyenne County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Cheyenne County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Cheyenne County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Cheyenne County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Cheyenne County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Cheyenne County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Cheyenne County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Clear Creek County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Clear Creek County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Clear Creek County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Clear Creek County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Clear Creek County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Clear Creek County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Clear Creek County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Conejos County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Conejos County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Conejos County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Conejos County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Conejos County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Conejos County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Conejos County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Costilla County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Costilla County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Costilla County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Costilla County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Costilla County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Costilla County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Costilla County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Crowley County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Crowley County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Crowley County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Crowley County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Crowley County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Crowley County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Crowley County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Custer County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Custer County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Custer County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Custer County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Custer County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Custer County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Custer County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Delta County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Delta County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Delta County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Delta County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Delta County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Delta County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Delta County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Denver County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Denver County,0,2.37,2.37,1.53,0,0.04,0.04,0,0,2.33,2.33,1.78
CO,2005,Denver County,0,2.26,2.26,1.53,0,0.39,0.39,0,0,1.87,1.87,1.78
CO,2000,Denver County,0.77,4.67,6.59,1.53,0.01,4.46,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Denver County,1.37,17.39,18.76,4.77,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Denver County,0.77,15.6,17.01,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Denver County,0.77,14.58,15.45,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Dolores County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Dolores County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Dolores County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Dolores County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Dolores County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Dolores County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Dolores County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Douglas County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Douglas County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Douglas County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Douglas County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Douglas County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Douglas County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Douglas County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Eagle County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Eagle County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Eagle County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Eagle County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Eagle County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Eagle County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Eagle County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Elbert County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Elbert County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Elbert County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Elbert County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Elbert County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Elbert County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Elbert County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,El Paso County,2.56,0,2.56,4.06,0,0,0,0,2.56,0,2.56,4.06
CO,2010,El Paso County,2.31,0,2.31,1.53,0,0,0,0,2.31,0,2.31,1.78
CO,2005,El Paso County,2.54,0,2.54,1.53,0,0,0,0,2.54,0,2.54,1.78
CO,2000,El Paso County,0.77,0,1.94,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,El Paso County,1.93,0,1.93,3.91,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,El Paso County,0.77,0,2.1,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,El Paso County,0.77,0,1.48,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Fremont County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Fremont County,0,13.69,13.69,1.53,0,13.69,13.69,0,0,0,0,1.78
CO,2005,Fremont County,0,15.48,15.48,1.53,0,15.48,15.48,0,0,0,0,1.78
CO,2000,Fremont County,0.77,40.7,40.7,1.53,0.01,40.7,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Fremont County,0,35.53,35.53,0.01,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Fremont County,0.77,36,36,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Fremont County,0.77,36,36,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Garfield County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Garfield County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Garfield County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Garfield County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Garfield County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Garfield County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Garfield County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Gilpin County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Gilpin County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Gilpin County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Gilpin County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Gilpin County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Gilpin County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Gilpin County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Grand County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Grand County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Grand County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Grand County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Grand County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Grand County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Grand County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Gunnison County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Gunnison County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Gunnison County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Gunnison County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Gunnison County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Gunnison County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Gunnison County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Hinsdale County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Hinsdale County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Hinsdale County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Hinsdale County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Hinsdale County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Hinsdale County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Hinsdale County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Huerfano County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Huerfano County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Huerfano County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Huerfano County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Huerfano County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Huerfano County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Huerfano County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Jackson County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Jackson County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Jackson County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Jackson County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Jackson County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Jackson County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Jackson County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Jefferson County,0,0.02,0.02,0.02,0,0,0,0,0,0.02,0.02,0.02
CO,2010,Jefferson County,0,0.02,0.02,1.53,0,0,0,0,0,0.02,0.02,1.78
CO,2005,Jefferson County,0,0.03,0.03,1.53,0,0.03,0.03,0,0,0,0,1.78
CO,2000,Jefferson County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Jefferson County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Jefferson County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Jefferson County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Kiowa County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Kiowa County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Kiowa County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Kiowa County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Kiowa County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Kiowa County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Kiowa County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Kit Carson County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Kit Carson County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Kit Carson County,0.01,0,0.01,1.53,0.01,0,0.01,0,0,0,0,1.78
CO,2000,Kit Carson County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Kit Carson County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Kit Carson County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Kit Carson County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Lake County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Lake County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Lake County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Lake County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Lake County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Lake County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Lake County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,La Plata County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,La Plata County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,La Plata County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,La Plata County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,La Plata County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,La Plata County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,La Plata County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Larimer County,0,3.77,3.77,3.77,0,0,0,0,0,3.77,3.77,3.77
CO,2010,Larimer County,0,0.89,0.89,1.53,0,0,0,0,0,0.89,0.89,1.78
CO,2005,Larimer County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Larimer County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Larimer County,0,3.32,3.32,3.32,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Larimer County,0.77,3.45,3.45,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Larimer County,0.77,3.66,3.66,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Las Animas County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Las Animas County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Las Animas County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Las Animas County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Las Animas County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Las Animas County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Las Animas County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Lincoln County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Lincoln County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Lincoln County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Lincoln County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Lincoln County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Lincoln County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Lincoln County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Logan County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Logan County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Logan County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Logan County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Logan County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Logan County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Logan County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Mesa County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Mesa County,0,0.04,0.04,1.53,0,0.04,0.04,0,0,0,0,1.78
CO,2005,Mesa County,0,43.85,43.85,1.53,0,43.85,43.85,0,0,0,0,1.78
CO,2000,Mesa County,0.77,45.08,45.08,1.53,0.01,45.08,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Mesa County,0,4.9,4.9,0.05,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Mesa County,0.77,4.3,4.3,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Mesa County,0.77,3.26,3.26,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Mineral County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Mineral County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Mineral County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Mineral County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Mineral County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Mineral County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Mineral County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Moffat County,0,11.12,11.12,11.12,0,0,0,0,0,11.12,11.12,11.12
CO,2010,Moffat County,0,13.32,13.32,1.53,0,0,0,0,0,13.32,13.32,1.78
CO,2005,Moffat County,0,12.81,12.81,1.53,0,0,0,0,0,12.81,12.81,1.78
CO,2000,Moffat County,0.77,11.25,11.25,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Moffat County,0,11.58,11.58,11.58,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Moffat County,0.77,12.54,12.54,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Moffat County,0.77,9.51,9.51,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Montezuma County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Montezuma County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Montezuma County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Montezuma County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Montezuma County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Montezuma County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Montezuma County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Montrose County,0,0.96,0.96,0.78,0,0,0,0,0,0.96,0.96,0.78
CO,2010,Montrose County,0,1.56,1.56,1.53,0,0,0,0,0,1.56,1.56,1.78
CO,2005,Montrose County,0,1.68,1.68,1.53,0,0,0,0,0,1.68,1.68,1.78
CO,2000,Montrose County,0.77,1.36,1.36,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Montrose County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Montrose County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Montrose County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Morgan County,0.01,4.75,4.76,4.76,0,0,0,0,0.01,4.75,4.76,4.76
CO,2010,Morgan County,8.54,0,8.54,1.53,0,0,0,0,8.54,0,8.54,1.78
CO,2005,Morgan County,3.94,0,3.94,1.53,0,0,0,0,3.94,0,3.94,1.78
CO,2000,Morgan County,0.77,0,5.3,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Morgan County,6.12,0,6.12,6.12,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Morgan County,0.77,0,5.67,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Morgan County,0.77,0,5.29,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Otero County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Otero County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Otero County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Otero County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Otero County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Otero County,0.77,0,0.06,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Otero County,0.77,0,0.11,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Ouray County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Ouray County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Ouray County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Ouray County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Ouray County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Ouray County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Ouray County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Park County,0,0,0,0,0,0,0,0,0,0,0,0
